date,actual_send_rate,predicted_send_probability,grade_only_expected_send_probability,performance_residual,attempts,mean_grade,readiness
2025-05-19,0.7,0.5945537928741356,0.6083528098135058,0.09164719018649427,10,3.7,943.096419429026
2025-05-21,0.16666666666666666,0.14011325461995663,0.1579693224133367,0.008697344253329973,18,6.833333333333333,865.6204442363018
2025-05-23,0.375,0.06510769146960477,0.06537683329698572,0.30962316670301426,8,7.75,1402.0772473487298
2025-05-26,0.0,0.039006479849903346,0.042429164124164545,-0.042429164124164545,9,8.0,1277.0828904470316
2025-06-03,0.75,0.5668878553754264,0.5825592716231411,0.16744072837685883,16,4.125,619.1686661245586
2025-06-07,0.23076923076923078,0.33004876702610897,0.37405151227158673,-0.14328228150235603,13,5.3076923076923075,618.0486580427048
2025-06-09,0.8181818181818182,0.5592455585472108,0.5781987827666073,0.2399830354152109,11,3.909090909090909,801.6650355375655
2025-06-10,0.0,0.03383307301345907,0.042429164124164545,-0.042429164124164545,7,8.0,927.9457023099593
2025-06-15,0.125,0.08874539174978908,0.11127217164262806,0.013727828357371928,8,7.25,707.2617977470358
2025-07-02,0.125,0.556513266913235,0.6580486166617547,-0.5330486166617547,8,4.0,105.88229807884342
2025-07-05,0.2727272727272727,0.5626921054450943,0.6580486166617547,-0.38532134393448203,11,4.0,165.16495798334063
2025-07-09,0.7777777777777778,0.5353193897609079,0.6087712102016589,0.16900656757611893,9,3.888888888888889,207.92491901930833
2025-07-11,0.5625,0.4858024547940705,0.5386965622642468,0.02380343773575324,16,4.4375,295.8181971673071
2025-07-15,0.6,0.6527097114054994,0.7118213311970252,-0.1118213311970252,5,3.6,412.6464214492506
2025-07-20,0.2,0.5705063244053161,0.6580486166617547,-0.45804861666175467,5,4.0,240.40844626303164
2025-07-22,1.0,0.5715012079866838,0.6580486166617547,0.34195138333824526,1,4.0,250.01172041019288
2025-07-25,0.2222222222222222,0.5637040202466819,0.6580486166617547,-0.43582639443953247,9,4.0,174.89103620493836
2025-07-27,0.2857142857142857,0.3388523241364222,0.4002595270727105,-0.11454524135842478,14,5.071428571428571,256.25706003444503
2025-08-05,0.38461538461538464,0.6915249710795748,0.7562690840029759,-0.37165369938759113,13,3.3846153846153846,196.1733219951778
2025-08-07,0.32,0.3770095377664033,0.43497822253576507,-0.1149782225357651,25,4.96,282.652749347551
2025-08-10,0.25,0.4639731372145783,0.5079721833657549,-0.25797218336575495,20,4.6,723.6917370715855
2025-08-12,1.0,0.8788654023296961,0.8824285510239568,0.11757144897604313,15,2.2666666666666666,921.7966718865858
2025-08-14,0.8,0.6995810146656807,0.7134592636970025,0.08654073630299752,5,3.4,770.7282787326553
2025-08-17,0.1111111111111111,0.3229196025207141,0.36682957943168615,-0.25571846832057504,18,5.222222222222222,559.9462550769307
2025-08-19,0.9166666666666666,0.8063751931946984,0.816211920002916,0.10045474666375066,24,2.875,881.9659386999521
2025-08-21,0.25,0.3706241635757848,0.39528237416923545,-0.14528237416923545,16,5.0625,852.6236362441333
2025-08-26,0.75,0.7624741253955744,0.7893102712186709,-0.03931027121867091,16,3.1875,673.2120991339517
2025-08-28,0.36363636363636365,0.6859948682079567,0.7227153200529901,-0.3590789564166264,11,3.5454545454545454,652.4059709804937
2025-08-31,0.35,0.3672980536711249,0.407539637344826,-0.05753963734482603,20,5.1,533.9669383590825
2025-09-02,0.6875,0.48157243717818216,0.5048998428768072,0.18260015712319275,16,4.6875,907.5207228838875
2025-09-07,0.29411764705882354,0.2792851994350839,0.29184839909780075,0.0022692479610227747,17,6.235294117647059,652.6501877837671
2025-09-09,0.5,0.3015482915644193,0.30470153998098803,0.195298460019012,14,6.0,1178.7528488424666
2025-09-12,0.6153846153846154,0.6683079998141292,0.6651547499622831,-0.04977013457766774,13,3.6153846153846154,1185.7070198618421
2025-09-14,0.21052631578947367,0.17057285997854277,0.17496490355820846,0.035561412231265216,19,7.421052631578948,1061.8068479169272
2025-09-16,0.6,0.7845910396453963,0.7335107624500363,-0.13351076245003635,10,3.4,1809.570244849876
2025-09-21,0.3333333333333333,0.3581359675606636,0.36527019012358924,-0.031936856790255874,12,6.083333333333333,957.0145041216678
2025-09-23,0.0,0.668868478740423,0.6580486166617547,-0.6580486166617547,1,4.0,1231.4995077434953
2025-09-24,0.5555555555555556,0.6151388276510374,0.6200945519720126,-0.06453899641645708,9,4.111111111111111,1083.5597068160637
2025-09-27,0.2777777777777778,0.3429636915394773,0.36418099722589425,-0.08640321944811648,18,6.0,823.8550491997033
2025-09-28,0.2222222222222222,0.1918232279259443,0.1854653570069397,0.036756865215282514,9,7.333333333333333,1452.1817347488213
2025-09-30,0.23076923076923078,0.21609058625317468,0.21171271279958642,0.019056517969644332,13,8.23076923076923,1547.2593743510126
2025-10-03,0.4,0.4002068958230943,0.36134680337916364,0.03865319662083634,15,5.4,1772.1975956408799
2025-10-04,1.0,0.6286760942019147,0.5649910436421389,0.435008956357861,9,4.222222222222222,1997.2789296514877
2025-10-05,1.0,0.877853986827631,0.8316552086126385,0.16834479138736147,4,3.0,1911.3969637515722
2025-10-07,0.0,0.10507859249848367,0.1021307827297621,-0.1021307827297621,12,7.0,1467.579020703358
2025-10-09,0.5,0.5554055721877017,0.5190691581787565,-0.019069158178756575,4,4.75,1612.5765149053454
2025-10-11,0.5714285714285714,0.3882610670967863,0.3828793296617383,0.1885492417668331,7,5.428571428571429,1295.901790573615
2025-10-13,0.6428571428571429,0.500281866980865,0.4992149498240425,0.1436421930331003,14,4.857142857142857,1168.021419215717
2025-10-15,0.8421052631578947,0.5982671740365764,0.5962398490774877,0.2458654140804071,19,4.105263157894737,1186.3501066772453
2025-10-19,0.0,0.00484418384439325,0.0066785679105771075,-0.0066785679105771075,10,10.0,904.4714649976588
