date,daily_score,attempts,sends,mean_grade,max_grade,ma_7,ma_30,ma_90,acute_7,chronic_30_daily,chronic_90_daily,chronic_30_expected_7,chronic_90_expected_7,acwr_7_30,acwr_7_90,ramp_7_30,ramp_7_90,chronic_30_sd,chronic_90_sd,chronic_30_sd_7day,chronic_90_sd_7day,z_overshoot_7_30,z_overshoot_7_90,risk_flag_7_30,risk_flag_7_90
2024-05-01,0.0,0.0,0.0,,,45.714285714285715,46.92307692307692,46.92307692307692,320.0,46.92307692307692,,328.46153846153845,,0.9742388758782201,,-8.461538461538453,,58.28730785008222,,154.21372116278044,,-0.05486890788794901,,normal,normal
2024-05-02,0.0,0.0,0.0,,,39.57142857142857,43.57142857142857,43.57142857142857,277.0,43.57142857142857,43.57142857142857,305.0,305.0,0.9081967213114754,0.9081967213114754,-28.0,-28.0,57.387635073599775,57.387635073599775,151.8334107348729,151.8334107348729,-0.1844126392503478,-0.1844126392503478,normal,normal
2024-05-03,60.0,6.0,0.0,10.0,10.0,39.57142857142857,40.666666666666664,40.666666666666664,277.0,40.666666666666664,40.666666666666664,284.66666666666663,284.66666666666663,0.9730679156908666,0.9730679156908666,-7.666666666666629,-7.666666666666629,56.43285095285074,56.43285095285074,149.3072893956175,149.3072893956175,-0.05134824091777841,-0.05134824091777841,normal,normal
2024-05-04,0.0,0.0,0.0,,,35.857142857142854,41.875,41.875,251.0,41.875,41.875,293.125,293.125,0.8562899786780384,0.8562899786780384,-42.125,-42.125,54.73314047875078,54.73314047875078,144.8102781803373,144.8102781803373,-0.2908978598020526,-0.2908978598020526,normal,normal
2024-05-05,119.0,28.0,21.0,4.25,7.0,35.857142857142854,39.411764705882355,39.411764705882355,251.0,39.411764705882355,39.411764705882355,275.88235294117646,275.88235294117646,0.9098081023454158,0.9098081023454158,-24.882352941176464,-24.882352941176464,53.95954366876333,53.95954366876333,142.7635334060776,142.7635334060776,-0.17429067737067647,-0.17429067737067647,normal,normal
2024-05-06,0.0,0.0,0.0,,,52.857142857142854,43.833333333333336,43.833333333333336,370.0,43.833333333333336,43.833333333333336,306.83333333333337,306.83333333333337,1.2058663769690383,1.2058663769690383,63.16666666666663,63.16666666666663,55.608135249101394,55.608135249101394,147.1252967411671,147.1252967411671,0.4293392643264724,0.4293392643264724,normal,normal
2024-05-07,0.0,0.0,0.0,,,49.57142857142857,41.526315789473685,41.526315789473685,347.0,41.526315789473685,41.526315789473685,290.6842105263158,290.6842105263158,1.1937352887923232,1.1937352887923232,56.31578947368422,56.31578947368422,54.96905030313031,54.96905030313031,145.43443690748245,145.43443690748245,0.38722458498264267,0.38722458498264267,normal,normal
2024-05-08,112.0,15.0,3.0,7.466666666666667,10.0,25.571428571428573,39.45,39.45,179.0,39.45,39.45,276.15000000000003,276.15000000000003,0.6481984428752489,0.6481984428752489,-97.15000000000003,-97.15000000000003,54.302733283926536,54.302733283926536,143.67152778033943,143.67152778033943,-0.67619521766716,-0.67619521766716,under baseline,under baseline
2024-05-09,0.0,0.0,0.0,,,41.57142857142857,42.904761904761905,42.904761904761905,291.0,42.904761904761905,42.904761904761905,300.3333333333333,300.3333333333333,0.9689234184239734,0.9689234184239734,-9.333333333333314,-9.333333333333314,55.24482307140168,55.24482307140168,146.16406307069235,146.16406307069235,-0.06385518531199588,-0.06385518531199588,normal,normal
2024-05-10,105.0,21.0,18.0,5.0,7.0,41.57142857142857,40.95454545454545,40.95454545454545,291.0,40.95454545454545,40.95454545454545,286.6818181818182,286.6818181818182,1.015062628825115,1.015062628825115,4.318181818181813,4.318181818181813,54.68392056931515,54.68392056931515,144.6800545404175,144.6800545404175,0.029846421000453073,0.029846421000453073,normal,normal
2024-05-11,0.0,0.0,0.0,,,48.0,43.73913043478261,43.73913043478261,336.0,43.73913043478261,43.73913043478261,306.17391304347825,306.17391304347825,1.0974155069582505,1.0974155069582505,29.82608695652175,29.82608695652175,55.070382562436606,55.070382562436606,145.70253686539522,145.70253686539522,0.20470533731390048,0.20470533731390048,normal,normal
2024-05-12,0.0,0.0,0.0,,,48.0,41.916666666666664,41.916666666666664,336.0,41.916666666666664,41.916666666666664,293.41666666666663,293.41666666666663,1.1451292246520877,1.1451292246520877,42.58333333333337,42.58333333333337,54.594884827018014,54.594884827018014,144.44448810850324,144.44448810850324,0.294807603190409,0.294807603190409,normal,normal
2024-05-13,96.0,14.0,3.0,6.857142857142857,9.0,31.0,40.24,40.24,217.0,40.24,40.24,281.68,281.68,0.7703777335984096,0.7703777335984096,-64.68,-64.68,54.09889093133056,54.09889093133056,143.13221160870813,143.13221160870813,-0.4518898944761704,-0.4518898944761704,under baseline,under baseline
2024-05-14,0.0,0.0,0.0,,,44.714285714285715,42.38461538461539,42.38461538461539,313.0,42.38461538461539,42.38461538461539,296.69230769230774,296.69230769230774,1.0549649987036556,1.0549649987036556,16.307692307692264,16.307692307692264,54.122141068569654,54.122141068569654,143.19372568979088,143.19372568979088,0.11388552277088307,0.11388552277088307,normal,normal
2024-05-15,0.0,0.0,0.0,,,44.714285714285715,40.81481481481482,40.81481481481482,313.0,40.81481481481482,40.81481481481482,285.7037037037037,285.7037037037037,1.0955405755768732,1.0955405755768732,27.296296296296305,27.296296296296305,53.69431787516973,53.69431787516973,142.0618119149492,142.0618119149492,0.1921437994373765,0.1921437994373765,normal,normal
2024-05-16,163.0,24.0,5.0,6.791666666666667,10.0,28.714285714285715,39.357142857142854,39.357142857142854,201.0,39.357142857142854,39.357142857142854,275.5,275.5,0.7295825771324864,0.7295825771324864,-74.5,-74.5,53.252170385756585,53.252170385756585,140.89199961515047,140.89199961515047,-0.5287738140100102,-0.5287738140100102,under baseline,under baseline
2024-05-17,63.0,11.0,1.0,5.7272727272727275,9.0,52.0,43.62068965517241,43.62068965517241,364.0,43.62068965517241,43.62068965517241,305.34482758620686,305.34482758620686,1.1920948616600793,1.1920948616600793,58.65517241379314,58.65517241379314,57.11105334165273,57.11105334165273,151.10164425495748,151.10164425495748,0.3881835482532727,0.3881835482532727,normal,normal
2024-05-18,0.0,0.0,0.0,,,46.0,44.266666666666666,44.266666666666666,322.0,44.266666666666666,44.266666666666666,309.8666666666667,309.8666666666667,1.0391566265060241,1.0391566265060241,12.133333333333326,12.133333333333326,56.22916983408064,56.22916983408064,148.7683998085924,148.7683998085924,0.08155853897026688,0.08155853897026688,normal,normal
2024-05-19,183.0,35.0,10.0,5.228571428571429,10.0,46.0,41.833333333333336,42.83870967741935,322.0,41.833333333333336,42.83870967741935,292.83333333333337,299.8709677419355,1.099601593625498,1.0737951807228916,29.16666666666663,22.129032258064512,56.52163658546035,55.85284043758416,149.54219409949806,147.7727258144197,0.19503971332171677,0.14975045047118674,normal,normal
2024-05-20,141.0,21.0,4.0,6.714285714285714,9.0,72.14285714285714,47.93333333333333,47.21875,505.0,47.93333333333333,47.21875,335.5333333333333,330.53125,1.5050665606993843,1.5278434338659355,169.4666666666667,174.46875,61.5063402021082,60.27289251878199,162.7304802285125,159.4670844032226,1.0413947431894441,1.094073743512139,large overshoot,large overshoot
2024-05-21,0.0,0.0,0.0,,,78.57142857142857,50.2,50.06060606060606,550.0,50.2,50.06060606060606,351.40000000000003,350.42424242424244,1.5651678998292542,1.569526115530958,198.59999999999997,199.57575757575756,63.67666166955763,61.528925816409405,168.47261109644847,162.79023614716112,1.1788266277080726,1.2259688437047453,large overshoot,large overshoot
2024-05-22,0.0,0.0,0.0,,,78.57142857142857,50.2,48.588235294117645,550.0,50.2,48.588235294117645,351.40000000000003,340.11764705882354,1.5651678998292542,1.6170875129712903,198.59999999999997,209.88235294117646,63.67666166955763,61.19473023809041,168.47261109644847,161.90603775767164,1.1788266277080726,1.296321964566337,large overshoot,large overshoot
